id_pemesanan,id_pelanggan,id_gudang,tanggal_pemesanan,tanggal_pengiriman
2960,3587,2666,3/18/19,3/21/19
2961,4955,2666,3/18/19,3/21/19
2962,3978,2666,3/18/19,3/21/19
2963,9796,9080,3/18/19,3/21/19
2964,2099,9080,3/18/19,3/21/19
2965,8963,6509,3/18/19,3/21/19
2966,8903,6509,3/18/19,3/21/19
2967,4599,6509,3/18/19,3/21/19
2968,5308,6509,3/18/19,3/21/19
2969,6766,4338,3/18/19,3/21/19
2970,7744,8118,3/19/19,3/22/19
2971,5887,8118,3/19/19,3/22/19
2972,5853,8118,3/19/19,3/22/19
2973,5621,8118,3/19/19,3/22/19
2974,7219,8118,3/19/19,3/22/19
2975,8974,2666,3/19/19,3/22/19
2976,6465,2666,3/19/19,3/22/19
2977,7754,2666,3/19/19,3/22/19
2978,4208,2666,3/19/19,3/22/19
2979,2963,2666,3/19/19,3/22/19
2980,6673,2666,3/19/19,3/22/19
2981,8483,2666,3/19/19,3/22/19
2982,4315,2666,3/19/19,3/22/19
2983,6497,2666,3/19/19,3/22/19
2984,8997,2666,3/19/19,3/22/19
2985,1540,2666,3/19/19,3/22/19
2986,9385,9080,3/19/19,3/22/19
2987,5784,9080,3/19/19,3/22/19
2988,1527,1543,3/19/19,3/22/19
2989,7435,1543,3/19/19,3/22/19
2990,2882,6509,3/19/19,3/22/19
2991,5315,6509,3/19/19,3/22/19
2992,3797,6509,3/19/19,3/22/19
2993,2148,4338,3/19/19,3/22/19
2994,1750,4338,3/19/19,3/22/19
2995,6993,8118,3/20/19,3/23/19
2996,9188,8118,3/20/19,3/23/19
2997,8994,8118,3/20/19,3/23/19
2998,9254,8118,3/20/19,3/23/19
2999,5953,8118,3/20/19,3/23/19
3000,2906,8118,3/20/19,3/23/19
3001,2579,2666,3/20/19,3/23/19
3002,2735,2666,3/20/19,3/23/19
3003,6829,2666,3/20/19,3/23/19
3004,8885,2666,3/20/19,3/23/19
3005,9223,2666,3/20/19,3/23/19
3006,7173,2666,3/20/19,3/23/19
3007,7372,2666,3/20/19,3/23/19
3008,1466,9080,3/20/19,3/23/19
3009,5821,9080,3/20/19,3/23/19
3010,4624,9080,3/20/19,3/23/19
3011,7589,1543,3/20/19,3/23/19
3012,2771,6509,3/20/19,3/23/19
3013,9686,6509,3/20/19,3/23/19
3014,4117,6509,3/20/19,3/23/19
3015,5305,6509,3/20/19,3/23/19
3016,3909,6509,3/20/19,3/23/19
3017,6812,6509,3/20/19,3/23/19
3018,7476,6509,3/20/19,3/23/19
3019,5675,4338,3/20/19,3/23/19
3020,7622,4338,3/20/19,3/23/19
3021,7357,4338,3/20/19,3/23/19
3022,3513,4338,3/20/19,3/23/19
3023,1328,8118,3/21/19,3/24/19
3024,4398,8118,3/21/19,3/24/19
3025,9139,8118,3/21/19,3/24/19
3026,8200,8118,3/21/19,3/24/19
3027,3201,8118,3/21/19,3/24/19
3028,4903,8118,3/21/19,3/24/19
3029,5266,8118,3/21/19,3/24/19
3030,4714,8118,3/21/19,3/24/19
3031,5558,2666,3/21/19,3/24/19
3032,2607,2666,3/21/19,3/24/19
3033,2796,2666,3/21/19,3/24/19
3034,7371,2666,3/21/19,3/24/19
3035,9268,2666,3/21/19,3/24/19
3036,6156,2666,3/21/19,3/24/19
3037,1754,2666,3/21/19,3/24/19
3038,2472,2666,3/21/19,3/24/19
3039,4993,2666,3/21/19,3/24/19
3040,1664,9080,3/21/19,3/24/19
3041,9444,1543,3/21/19,3/24/19
3042,3953,1543,3/21/19,3/24/19
3043,7044,6509,3/21/19,3/24/19
3044,3007,6509,3/21/19,3/24/19
3045,8027,6509,3/21/19,3/24/19
3046,2266,6509,3/21/19,3/24/19
3047,9935,4338,3/21/19,3/24/19
3048,7587,8118,3/22/19,3/25/19
3049,5871,8118,3/22/19,3/25/19
3050,5727,8118,3/22/19,3/25/19
3051,5704,8118,3/22/19,3/25/19
3052,4135,8118,3/22/19,3/25/19
3053,9158,8118,3/22/19,3/25/19
3054,6756,8118,3/22/19,3/25/19
3055,9323,8118,3/22/19,3/25/19
3056,1497,2666,3/22/19,3/25/19
3057,6900,2666,3/22/19,3/25/19
3058,5271,2666,3/22/19,3/25/19
3059,1031,2666,3/22/19,3/25/19
3060,5997,2666,3/22/19,3/25/19
3061,9765,2666,3/22/19,3/25/19
3062,4833,2666,3/22/19,3/25/19
3063,4126,9080,3/22/19,3/25/19
3064,8736,9080,3/22/19,3/25/19
3065,7586,1543,3/22/19,3/25/19
3066,9273,6509,3/22/19,3/25/19
3067,5750,6509,3/22/19,3/25/19
3068,2072,6509,3/22/19,3/25/19
3069,9084,6509,3/22/19,3/25/19
3070,1342,4338,3/22/19,3/25/19
3071,1438,8118,3/23/19,3/26/19
3072,5593,8118,3/23/19,3/26/19
3073,9738,8118,3/23/19,3/26/19
3074,7932,8118,3/23/19,3/26/19
3075,6638,8118,3/23/19,3/26/19
3076,5160,8118,3/23/19,3/26/19
3077,7729,8118,3/23/19,3/26/19
3078,7435,8118,3/23/19,3/26/19
3079,7182,8118,3/23/19,3/26/19
3080,6497,8118,3/23/19,3/26/19
3081,8655,8118,3/23/19,3/26/19
3082,6644,8118,3/23/19,3/26/19
3083,9864,2666,3/23/19,3/26/19
3084,6838,2666,3/23/19,3/26/19
3085,8441,6509,3/23/19,3/26/19
3086,6306,6509,3/23/19,3/26/19
3087,7463,6509,3/23/19,3/26/19
3088,1347,6509,3/23/19,3/26/19
3089,5521,6509,3/23/19,3/26/19
3090,9535,6509,3/23/19,3/26/19
3091,5053,6509,3/23/19,3/26/19
3092,8304,8118,3/24/19,3/27/19
3093,9719,8118,3/24/19,3/27/19
3094,2501,8118,3/24/19,3/27/19
3095,3552,8118,3/24/19,3/27/19
3096,4647,8118,3/24/19,3/27/19
3097,4796,2666,3/24/19,3/27/19
3098,1541,2666,3/24/19,3/27/19
3099,8899,2666,3/24/19,3/27/19
3100,9480,2666,3/24/19,3/27/19
3101,6631,2666,3/24/19,3/27/19
3102,4180,2666,3/24/19,3/27/19
3103,6788,2666,3/24/19,3/27/19
3104,7654,2666,3/24/19,3/27/19
3105,1534,9080,3/24/19,3/27/19
3106,9347,1543,3/24/19,3/27/19
3107,7496,1543,3/24/19,3/27/19
3108,8307,6509,3/24/19,3/27/19
3109,2181,6509,3/24/19,3/27/19
3110,8405,6509,3/24/19,3/27/19
3111,7652,6509,3/24/19,3/27/19
3112,4190,6509,3/24/19,3/27/19
3113,5091,6509,3/24/19,3/27/19
3114,3832,6509,3/24/19,3/27/19
3115,5224,6509,3/24/19,3/27/19
3116,4990,6509,3/24/19,3/27/19
3117,3676,8118,3/25/19,3/28/19
3118,8660,8118,3/25/19,3/28/19
3119,4045,8118,3/25/19,3/28/19
3120,9121,8118,3/25/19,3/28/19
3121,5665,8118,3/25/19,3/28/19
3122,3918,2666,3/25/19,3/28/19
3123,4904,2666,3/25/19,3/28/19
3124,9689,2666,3/25/19,3/28/19
3125,6914,2666,3/25/19,3/28/19
3126,9075,2666,3/25/19,3/28/19
3127,3719,2666,3/25/19,3/28/19
3128,3798,2666,3/25/19,3/28/19
3129,1357,2666,3/25/19,3/28/19
3130,5590,9080,3/25/19,3/28/19
3131,8363,1543,3/25/19,3/28/19
3132,5520,6509,3/25/19,3/28/19
3133,8031,6509,3/25/19,3/28/19
3134,2347,6509,3/25/19,3/28/19
3135,9202,6509,3/25/19,3/28/19
3136,7388,6509,3/25/19,3/28/19
3137,4306,6509,3/25/19,3/28/19
3138,7092,6509,3/25/19,3/28/19
3139,6962,4338,3/25/19,3/28/19
3140,9976,8118,3/26/19,3/29/19
3141,9249,8118,3/26/19,3/29/19
3142,9664,8118,3/26/19,3/29/19
3143,7024,8118,3/26/19,3/29/19
3144,2543,8118,3/26/19,3/29/19
3145,2972,8118,3/26/19,3/29/19
3146,6066,8118,3/26/19,3/29/19
3147,5653,8118,3/26/19,3/29/19
3148,5088,8118,3/26/19,3/29/19
3149,2546,8118,3/26/19,3/29/19
3150,5537,8118,3/26/19,3/29/19
3151,5702,2666,3/26/19,3/29/19
3152,9185,2666,3/26/19,3/29/19
3153,9808,2666,3/26/19,3/29/19
3154,3930,2666,3/26/19,3/29/19
3155,6641,2666,3/26/19,3/29/19
3156,8245,2666,3/26/19,3/29/19
3157,3701,2666,3/26/19,3/29/19
3158,3052,2666,3/26/19,3/29/19
3159,2500,2666,3/26/19,3/29/19
3160,9723,2666,3/26/19,3/29/19
3161,8163,2666,3/26/19,3/29/19
3162,1473,2666,3/26/19,3/29/19
3163,1322,2666,3/26/19,3/29/19
3164,6994,1543,3/26/19,3/29/19
3165,9162,1543,3/26/19,3/29/19
3166,1746,6509,3/26/19,3/29/19
3167,8474,6509,3/26/19,3/29/19
3168,3201,6509,3/26/19,3/29/19
3169,5562,6509,3/26/19,3/29/19
3170,2100,6509,3/26/19,3/29/19
3171,7750,6509,3/26/19,3/29/19
3172,1554,6509,3/26/19,3/29/19
3173,9058,6509,3/26/19,3/29/19
3174,9086,4338,3/26/19,3/29/19
3175,7514,8118,3/27/19,3/30/19
3176,8231,8118,3/27/19,3/30/19
3177,9054,8118,3/27/19,3/30/19
3178,1940,8118,3/27/19,3/30/19
3179,2647,8118,3/27/19,3/30/19
3180,7496,8118,3/27/19,3/30/19
3181,6651,8118,3/27/19,3/30/19
3182,2344,8118,3/27/19,3/30/19
3183,7256,2666,3/27/19,3/30/19
3184,9372,2666,3/27/19,3/30/19
3185,5585,2666,3/27/19,3/30/19
3186,4247,2666,3/27/19,3/30/19
3187,7822,2666,3/27/19,3/30/19
3188,7173,2666,3/27/19,3/30/19
3189,3591,2666,3/27/19,3/30/19
3190,3743,2666,3/27/19,3/30/19
3191,1580,9080,3/27/19,3/30/19
3192,4179,9080,3/27/19,3/30/19
3193,6311,9080,3/27/19,3/30/19
3194,6576,9080,3/27/19,3/30/19
3195,9512,1543,3/27/19,3/30/19
3196,2990,6509,3/27/19,3/30/19
3197,5955,6509,3/27/19,3/30/19
3198,8769,6509,3/27/19,3/30/19
3199,9377,6509,3/27/19,3/30/19
3200,3083,6509,3/27/19,3/30/19
3201,3495,6509,3/27/19,3/30/19
3202,7425,6509,3/27/19,3/30/19
3203,3617,6509,3/27/19,3/30/19
3204,7990,6509,3/27/19,3/30/19
3205,3363,8118,3/28/19,3/31/19
3206,6644,8118,3/28/19,3/31/19
3207,8939,8118,3/28/19,3/31/19
3208,9250,8118,3/28/19,3/31/19
3209,5268,8118,3/28/19,3/31/19
3210,8958,8118,3/28/19,3/31/19
3211,8542,8118,3/28/19,3/31/19
3212,2465,8118,3/28/19,3/31/19
3213,4745,8118,3/28/19,3/31/19
3214,8667,8118,3/28/19,3/31/19
3215,9274,2666,3/28/19,3/31/19
3216,8335,2666,3/28/19,3/31/19
3217,2078,2666,3/28/19,3/31/19
3218,4540,2666,3/28/19,3/31/19
3219,2566,2666,3/28/19,3/31/19
3220,7387,9080,3/28/19,3/31/19
3221,2389,6509,3/28/19,3/31/19
3222,1274,6509,3/28/19,3/31/19
3223,5879,6509,3/28/19,3/31/19
3224,1153,6509,3/28/19,3/31/19
3225,5608,6509,3/28/19,3/31/19
3226,2341,8118,3/29/19,4/1/19
3227,8158,2666,3/29/19,4/1/19
3228,1961,2666,3/29/19,4/1/19
3229,6315,2666,3/29/19,4/1/19
3230,7416,2666,3/29/19,4/1/19
3231,6445,2666,3/29/19,4/1/19
3232,9637,2666,3/29/19,4/1/19
3233,1154,2666,3/29/19,4/1/19
3234,6469,2666,3/29/19,4/1/19
3235,5738,2666,3/29/19,4/1/19
3236,9706,2666,3/29/19,4/1/19
3237,4960,2666,3/29/19,4/1/19
3238,5383,9080,3/29/19,4/1/19
3239,6352,9080,3/29/19,4/1/19
3240,7040,1543,3/29/19,4/1/19
3241,3937,6509,3/29/19,4/1/19
3242,5221,6509,3/29/19,4/1/19
3243,5719,6509,3/29/19,4/1/19
3244,9252,6509,3/29/19,4/1/19
3245,4621,4338,3/29/19,4/1/19
3246,2986,4338,3/29/19,4/1/19
3247,1024,8118,3/30/19,4/2/19
3248,7154,8118,3/30/19,4/2/19
3249,6983,8118,3/30/19,4/2/19
3250,2579,8118,3/30/19,4/2/19
3251,4979,8118,3/30/19,4/2/19
3252,5304,8118,3/30/19,4/2/19
3253,8168,2666,3/30/19,4/2/19
3254,3291,2666,3/30/19,4/2/19
3255,3213,2666,3/30/19,4/2/19
3256,2547,2666,3/30/19,4/2/19
3257,2247,2666,3/30/19,4/2/19
3258,7906,9080,3/30/19,4/2/19
3259,3950,9080,3/30/19,4/2/19
3260,5009,9080,3/30/19,4/2/19
3261,3897,9080,3/30/19,4/2/19
3262,4339,9080,3/30/19,4/2/19
3263,8383,9080,3/30/19,4/2/19
3264,9827,1543,3/30/19,4/2/19
3265,8260,1543,3/30/19,4/2/19
3266,9301,6509,3/30/19,4/2/19
3267,3539,6509,3/30/19,4/2/19
3268,5798,6509,3/30/19,4/2/19
3269,8317,6509,3/30/19,4/2/19
3270,6527,6509,3/30/19,4/2/19
3271,6016,6509,3/30/19,4/2/19
3272,9374,4338,3/30/19,4/2/19
3273,1416,8118,3/31/19,4/3/19
3274,6380,8118,3/31/19,4/3/19
3275,3707,8118,3/31/19,4/3/19
3276,3977,8118,3/31/19,4/3/19
3277,8886,8118,3/31/19,4/3/19
3278,9520,8118,3/31/19,4/3/19
3279,3004,8118,3/31/19,4/3/19
3280,7474,8118,3/31/19,4/3/19
3281,5360,8118,3/31/19,4/3/19
3282,6097,8118,3/31/19,4/3/19
3283,2285,8118,3/31/19,4/3/19
3284,2380,2666,3/31/19,4/3/19
3285,8111,2666,3/31/19,4/3/19
3286,1930,2666,3/31/19,4/3/19
3287,5898,2666,3/31/19,4/3/19
3288,5486,2666,3/31/19,4/3/19
3289,7737,2666,3/31/19,4/3/19
3290,9038,2666,3/31/19,4/3/19
3291,2544,2666,3/31/19,4/3/19
3292,2652,9080,3/31/19,4/3/19
3293,2747,1543,3/31/19,4/3/19
3294,2187,6509,3/31/19,4/3/19
3295,6364,6509,3/31/19,4/3/19
3296,7633,6509,3/31/19,4/3/19
3297,8650,6509,3/31/19,4/3/19
3298,7206,6509,3/31/19,4/3/19
3299,1518,6509,3/31/19,4/3/19
3300,3299,6509,3/31/19,4/3/19
3301,4000,6509,3/31/19,4/3/19
3302,6726,6509,3/31/19,4/3/19
3303,3965,8118,4/1/19,4/4/19
3304,1646,8118,4/1/19,4/4/19
3305,6312,8118,4/1/19,4/4/19
3306,4208,8118,4/1/19,4/4/19
3307,9268,8118,4/1/19,4/4/19
3308,2561,8118,4/1/19,4/4/19
3309,9215,8118,4/1/19,4/4/19
3310,8905,8118,4/1/19,4/4/19
3311,4737,8118,4/1/19,4/4/19
3312,1763,2666,4/1/19,4/4/19
3313,2018,2666,4/1/19,4/4/19
3314,5231,2666,4/1/19,4/4/19
3315,8014,2666,4/1/19,4/4/19
3316,9009,2666,4/1/19,4/4/19
3317,7568,2666,4/1/19,4/4/19
3318,8141,2666,4/1/19,4/4/19
3319,1263,2666,4/1/19,4/4/19
3320,8421,1543,4/1/19,4/4/19
3321,2059,6509,4/1/19,4/4/19
3322,9354,6509,4/1/19,4/4/19
3323,6227,6509,4/1/19,4/4/19
3324,2367,6509,4/1/19,4/4/19
3325,7186,6509,4/1/19,4/4/19
3326,7712,6509,4/1/19,4/4/19
3327,7495,8118,4/2/19,4/5/19
3328,5863,8118,4/2/19,4/5/19
3329,6777,8118,4/2/19,4/5/19
3330,6675,8118,4/2/19,4/5/19
3331,6296,8118,4/2/19,4/5/19
3332,7148,8118,4/2/19,4/5/19
3333,8634,8118,4/2/19,4/5/19
3334,3084,2666,4/2/19,4/5/19
3335,6284,2666,4/2/19,4/5/19
3336,1740,2666,4/2/19,4/5/19
3337,5132,2666,4/2/19,4/5/19
3338,6094,2666,4/2/19,4/5/19
3339,6914,2666,4/2/19,4/5/19
3340,8710,2666,4/2/19,4/5/19
3341,3731,2666,4/2/19,4/5/19
3342,7811,2666,4/2/19,4/5/19
3343,1939,2666,4/2/19,4/5/19
3344,5465,1543,4/2/19,4/5/19
3345,2475,1543,4/2/19,4/5/19
3346,6931,1543,4/2/19,4/5/19
3347,3541,6509,4/2/19,4/5/19
3348,6361,6509,4/2/19,4/5/19
3349,4459,6509,4/2/19,4/5/19
3350,5377,8118,4/3/19,4/6/19
3351,9986,8118,4/3/19,4/6/19
3352,8214,8118,4/3/19,4/6/19
3353,3876,8118,4/3/19,4/6/19
3354,3684,8118,4/3/19,4/6/19
3355,6311,8118,4/3/19,4/6/19
3356,6764,8118,4/3/19,4/6/19
3357,8911,8118,4/3/19,4/6/19
3358,1535,8118,4/3/19,4/6/19
3359,7648,8118,4/3/19,4/6/19
3360,8178,8118,4/3/19,4/6/19
3361,7448,2666,4/3/19,4/6/19
3362,4496,2666,4/3/19,4/6/19
3363,3806,2666,4/3/19,4/6/19
3364,4932,2666,4/3/19,4/6/19
3365,9013,9080,4/3/19,4/6/19
3366,9123,1543,4/3/19,4/6/19
3367,4318,1543,4/3/19,4/6/19
3368,8109,6509,4/3/19,4/6/19
3369,2721,6509,4/3/19,4/6/19
3370,7775,6509,4/3/19,4/6/19
3371,1189,6509,4/3/19,4/6/19
3372,4404,6509,4/3/19,4/6/19
3373,5775,6509,4/3/19,4/6/19
3374,4826,6509,4/3/19,4/6/19
3375,2638,6509,4/3/19,4/6/19
3376,5966,6509,4/3/19,4/6/19
3377,5902,8118,4/4/19,4/7/19
3378,5064,8118,4/4/19,4/7/19
3379,3288,8118,4/4/19,4/7/19
3380,2996,8118,4/4/19,4/7/19
3381,9755,8118,4/4/19,4/7/19
3382,5016,8118,4/4/19,4/7/19
3383,5863,8118,4/4/19,4/7/19
3384,3203,8118,4/4/19,4/7/19
3385,4372,2666,4/4/19,4/7/19
3386,7533,2666,4/4/19,4/7/19
3387,5978,2666,4/4/19,4/7/19
3388,3827,2666,4/4/19,4/7/19
3389,2216,2666,4/4/19,4/7/19
3390,2732,2666,4/4/19,4/7/19
3391,5695,2666,4/4/19,4/7/19
3392,6863,2666,4/4/19,4/7/19
3393,2502,2666,4/4/19,4/7/19
3394,5485,2666,4/4/19,4/7/19
3395,2387,2666,4/4/19,4/7/19
3396,3748,2666,4/4/19,4/7/19
3397,1344,1543,4/4/19,4/7/19
3398,2817,1543,4/4/19,4/7/19
3399,6760,6509,4/4/19,4/7/19
3400,4990,6509,4/4/19,4/7/19
3401,8999,6509,4/4/19,4/7/19
3402,2474,6509,4/4/19,4/7/19
3403,1024,6509,4/4/19,4/7/19
3404,7332,6509,4/4/19,4/7/19
3405,2814,6509,4/4/19,4/7/19
3406,5255,6509,4/4/19,4/7/19
3407,8668,4338,4/4/19,4/7/19
3408,4660,8118,4/5/19,4/8/19
3409,7390,8118,4/5/19,4/8/19
3410,8723,8118,4/5/19,4/8/19
3411,2799,8118,4/5/19,4/8/19
3412,4718,8118,4/5/19,4/8/19
3413,9848,8118,4/5/19,4/8/19
3414,2982,8118,4/5/19,4/8/19
3415,5222,8118,4/5/19,4/8/19
3416,8630,2666,4/5/19,4/8/19
3417,9853,2666,4/5/19,4/8/19
3418,3021,2666,4/5/19,4/8/19
3419,3830,2666,4/5/19,4/8/19
3420,3522,2666,4/5/19,4/8/19
3421,3617,2666,4/5/19,4/8/19
3422,1787,2666,4/5/19,4/8/19
3423,8682,2666,4/5/19,4/8/19
3424,9217,2666,4/5/19,4/8/19
3425,2935,2666,4/5/19,4/8/19
3426,7924,9080,4/5/19,4/8/19
3427,2547,9080,4/5/19,4/8/19
3428,3586,9080,4/5/19,4/8/19
3429,8516,1543,4/5/19,4/8/19
3430,2151,6509,4/5/19,4/8/19
3431,4623,6509,4/5/19,4/8/19
3432,5733,6509,4/5/19,4/8/19
3433,3247,6509,4/5/19,4/8/19
3434,4500,6509,4/5/19,4/8/19
3435,2693,4338,4/5/19,4/8/19
3436,3827,8118,4/6/19,4/9/19
3437,3451,8118,4/6/19,4/9/19
3438,7935,8118,4/6/19,4/9/19
3439,1881,8118,4/6/19,4/9/19
3440,9279,8118,4/6/19,4/9/19
3441,8098,8118,4/6/19,4/9/19
3442,9904,8118,4/6/19,4/9/19
3443,1035,8118,4/6/19,4/9/19
3444,5531,8118,4/6/19,4/9/19
3445,7942,8118,4/6/19,4/9/19
3446,9664,8118,4/6/19,4/9/19
3447,9069,8118,4/6/19,4/9/19
3448,5556,8118,4/6/19,4/9/19
3449,1061,2666,4/6/19,4/9/19
3450,7261,2666,4/6/19,4/9/19
3451,2864,2666,4/6/19,4/9/19
3452,5150,2666,4/6/19,4/9/19
3453,8655,2666,4/6/19,4/9/19
3454,9304,2666,4/6/19,4/9/19
3455,2895,9080,4/6/19,4/9/19
3456,8735,1543,4/6/19,4/9/19
3457,6016,6509,4/6/19,4/9/19
3458,2168,6509,4/6/19,4/9/19
3459,6940,6509,4/6/19,4/9/19
3460,3049,6509,4/6/19,4/9/19
3461,6543,4338,4/6/19,4/9/19
3462,5760,4338,4/6/19,4/9/19
3463,2613,8118,4/7/19,4/10/19
3464,6741,8118,4/7/19,4/10/19
3465,3576,8118,4/7/19,4/10/19
3466,9354,8118,4/7/19,4/10/19
3467,6226,8118,4/7/19,4/10/19
3468,2413,8118,4/7/19,4/10/19
3469,6010,8118,4/7/19,4/10/19
3470,7419,8118,4/7/19,4/10/19
3471,4747,8118,4/7/19,4/10/19
3472,9826,8118,4/7/19,4/10/19
3473,7075,8118,4/7/19,4/10/19
3474,9802,8118,4/7/19,4/10/19
3475,4919,8118,4/7/19,4/10/19
3476,8598,8118,4/7/19,4/10/19
3477,9888,8118,4/7/19,4/10/19
3478,7144,8118,4/7/19,4/10/19
3479,7165,8118,4/7/19,4/10/19
3480,1167,8118,4/7/19,4/10/19
3481,1445,8118,4/7/19,4/10/19
3482,6202,2666,4/7/19,4/10/19
3483,1473,2666,4/7/19,4/10/19
3484,9554,2666,4/7/19,4/10/19
3485,7343,2666,4/7/19,4/10/19
3486,8622,2666,4/7/19,4/10/19
3487,3890,2666,4/7/19,4/10/19
3488,3107,2666,4/7/19,4/10/19
3489,6252,2666,4/7/19,4/10/19
3490,7766,2666,4/7/19,4/10/19
3491,9502,2666,4/7/19,4/10/19
3492,7593,9080,4/7/19,4/10/19
3493,7201,9080,4/7/19,4/10/19
3494,9500,6509,4/7/19,4/10/19
3495,5992,6509,4/7/19,4/10/19
3496,5209,6509,4/7/19,4/10/19
3497,7707,6509,4/7/19,4/10/19
3498,5974,6509,4/7/19,4/10/19
3499,1011,6509,4/7/19,4/10/19
3500,4951,4338,4/7/19,4/10/19
3501,8941,8118,4/8/19,4/11/19
3502,3434,8118,4/8/19,4/11/19
3503,6691,8118,4/8/19,4/11/19
3504,7785,8118,4/8/19,4/11/19
3505,9982,8118,4/8/19,4/11/19
3506,4217,8118,4/8/19,4/11/19
3507,6595,8118,4/8/19,4/11/19
3508,5613,8118,4/8/19,4/11/19
3509,5848,8118,4/8/19,4/11/19
3510,3353,2666,4/8/19,4/11/19
3511,2237,2666,4/8/19,4/11/19
3512,2041,2666,4/8/19,4/11/19
3513,8567,2666,4/8/19,4/11/19
3514,2539,2666,4/8/19,4/11/19
3515,3100,2666,4/8/19,4/11/19
3516,5783,2666,4/8/19,4/11/19
3517,1163,6509,4/8/19,4/11/19
3518,3946,6509,4/8/19,4/11/19
3519,7956,6509,4/8/19,4/11/19
3520,1293,6509,4/8/19,4/11/19
3521,8338,6509,4/8/19,4/11/19
3522,8122,6509,4/8/19,4/11/19
3523,4380,6509,4/8/19,4/11/19
3524,2921,6509,4/8/19,4/11/19
3525,6854,6509,4/8/19,4/11/19
3526,8675,6509,4/8/19,4/11/19
3527,4134,4338,4/8/19,4/11/19
3528,7311,8118,4/9/19,4/12/19
3529,4025,8118,4/9/19,4/12/19
3530,1001,8118,4/9/19,4/12/19
3531,6993,8118,4/9/19,4/12/19
3532,5133,8118,4/9/19,4/12/19
3533,8398,8118,4/9/19,4/12/19
3534,9786,8118,4/9/19,4/12/19
3535,3991,8118,4/9/19,4/12/19
3536,4804,8118,4/9/19,4/12/19
3537,6882,8118,4/9/19,4/12/19
3538,9291,8118,4/9/19,4/12/19
3539,4897,2666,4/9/19,4/12/19
3540,1027,2666,4/9/19,4/12/19
3541,4472,2666,4/9/19,4/12/19
3542,8699,2666,4/9/19,4/12/19
3543,3939,9080,4/9/19,4/12/19
3544,9439,1543,4/9/19,4/12/19
3545,5139,1543,4/9/19,4/12/19
3546,7445,6509,4/9/19,4/12/19
3547,1984,6509,4/9/19,4/12/19
3548,9067,6509,4/9/19,4/12/19
3549,6748,6509,4/9/19,4/12/19
3550,7486,6509,4/9/19,4/12/19
3551,2173,6509,4/9/19,4/12/19
3552,2265,6509,4/9/19,4/12/19
3553,9818,4338,4/9/19,4/12/19
3554,2096,8118,4/10/19,4/13/19
3555,7010,8118,4/10/19,4/13/19
3556,7665,8118,4/10/19,4/13/19
3557,7186,8118,4/10/19,4/13/19
3558,9100,8118,4/10/19,4/13/19
3559,9622,8118,4/10/19,4/13/19
3560,7131,8118,4/10/19,4/13/19
3561,6057,8118,4/10/19,4/13/19
3562,6903,8118,4/10/19,4/13/19
3563,8121,8118,4/10/19,4/13/19
3564,8105,8118,4/10/19,4/13/19
3565,5590,8118,4/10/19,4/13/19
3566,1878,8118,4/10/19,4/13/19
3567,3081,8118,4/10/19,4/13/19
3568,5473,8118,4/10/19,4/13/19
3569,6324,8118,4/10/19,4/13/19
3570,8918,8118,4/10/19,4/13/19
3571,4235,2666,4/10/19,4/13/19
3572,8066,2666,4/10/19,4/13/19
3573,9339,2666,4/10/19,4/13/19
3574,9083,2666,4/10/19,4/13/19
3575,1798,2666,4/10/19,4/13/19
3576,1203,2666,4/10/19,4/13/19
3577,3875,2666,4/10/19,4/13/19
3578,7545,2666,4/10/19,4/13/19
3579,7641,2666,4/10/19,4/13/19
3580,4164,2666,4/10/19,4/13/19
3581,3812,2666,4/10/19,4/13/19
3582,1786,2666,4/10/19,4/13/19
3583,6633,2666,4/10/19,4/13/19
3584,7694,9080,4/10/19,4/13/19
3585,1531,1543,4/10/19,4/13/19
3586,1076,6509,4/10/19,4/13/19
3587,3252,6509,4/10/19,4/13/19
3588,6864,6509,4/10/19,4/13/19
3589,1798,6509,4/10/19,4/13/19
3590,2386,6509,4/10/19,4/13/19
3591,5540,6509,4/10/19,4/13/19
3592,3047,6509,4/10/19,4/13/19
3593,7607,6509,4/10/19,4/13/19
3594,7617,6509,4/10/19,4/13/19
3595,7350,6509,4/10/19,4/13/19
3596,8179,4338,4/10/19,4/13/19
3597,3368,4338,4/10/19,4/13/19
3598,1123,4338,4/10/19,4/13/19
3599,2833,8118,4/11/19,4/14/19
3600,9871,8118,4/11/19,4/14/19
3601,9017,8118,4/11/19,4/14/19
3602,8963,8118,4/11/19,4/14/19
3603,4368,8118,4/11/19,4/14/19
3604,1178,8118,4/11/19,4/14/19
3605,7782,8118,4/11/19,4/14/19
3606,9442,8118,4/11/19,4/14/19
3607,8804,2666,4/11/19,4/14/19
3608,9016,2666,4/11/19,4/14/19
3609,4964,2666,4/11/19,4/14/19
3610,9384,2666,4/11/19,4/14/19
3611,1680,2666,4/11/19,4/14/19
3612,8582,2666,4/11/19,4/14/19
3613,8449,2666,4/11/19,4/14/19
3614,1940,2666,4/11/19,4/14/19
3615,7958,2666,4/11/19,4/14/19
3616,5881,2666,4/11/19,4/14/19
3617,5829,2666,4/11/19,4/14/19
3618,3234,2666,4/11/19,4/14/19
3619,2585,1543,4/11/19,4/14/19
3620,2451,1543,4/11/19,4/14/19
3621,6877,6509,4/11/19,4/14/19
3622,2399,6509,4/11/19,4/14/19
3623,4121,6509,4/11/19,4/14/19
